m1,p
http://dbpedia.org/resource/David_Horowitz_Freedom_Center,http://dbpedia.org/resource/Peter_Collier_(political_author)
http://dbpedia.org/resource/General_Healthcare_Group,http://dbpedia.org/resource/Peter_Gershon
http://dbpedia.org/resource/Tate_&_Lyle,http://dbpedia.org/resource/Peter_Gershon
http://dbpedia.org/resource/National_Grid_plc,http://dbpedia.org/resource/Peter_Gershon
http://dbpedia.org/resource/Gourmet_Burger_Kitchen,http://dbpedia.org/resource/Peter_Gordon_(chef)
http://dbpedia.org/resource/Bloomberg_L.P.,http://dbpedia.org/resource/Peter_Grauer
http://dbpedia.org/resource/Ottakar's,http://dbpedia.org/resource/Philip_Dunne_(Ludlow_politician)
http://dbpedia.org/resource/Godrej_Group,http://dbpedia.org/resource/Pirojsha_Burjorji_Godrej
http://dbpedia.org/resource/Amkette,http://dbpedia.org/resource/Rajiv_Bapna
http://dbpedia.org/resource/Trimurti_Films,http://dbpedia.org/resource/Rajiv_Rai
http://dbpedia.org/resource/Astrobotic_Technology,http://dbpedia.org/resource/Red_Whittaker
http://dbpedia.org/resource/Edelman_(firm),http://dbpedia.org/resource/Richard_Edelman
http://dbpedia.org/resource/C._Hoare_&_Co,http://dbpedia.org/resource/Richard_Hoare
http://dbpedia.org/resource/Topsy_Labs,http://dbpedia.org/resource/Rishab_Aiyer_Ghosh
http://dbpedia.org/resource/Cartoonists_Rights_Network,_International,http://dbpedia.org/resource/Robert_Russell_(activist)
http://dbpedia.org/resource/Bad_Boy_(brand),http://dbpedia.org/resource/Roger_Huerta
http://dbpedia.org/resource/Tinopolis,http://dbpedia.org/resource/Ron_Jones_(businessman)
http://dbpedia.org/resource/Norma_Precision,http://dbpedia.org/resource/Roy_Weatherby
http://dbpedia.org/resource/Barking_Lizards_Technologies,http://dbpedia.org/resource/Sandy_Petersen
http://dbpedia.org/resource/Chaosium,http://dbpedia.org/resource/Sandy_Petersen
http://dbpedia.org/resource/MicroProse,http://dbpedia.org/resource/Sandy_Petersen
http://dbpedia.org/resource/Prophet_(company),http://dbpedia.org/resource/Scott_Davis_(branding_consultant)
http://dbpedia.org/resource/United_Parcel_Service,http://dbpedia.org/resource/Scott_Davis_(businessman)
http://dbpedia.org/resource/Interstate_Batteries,http://dbpedia.org/resource/Scott_Miller
http://dbpedia.org/resource/UTV_Software_Communications,http://dbpedia.org/resource/Siddharth_Roy_Kapur
http://dbpedia.org/resource/The_Walt_Disney_Company_(India),http://dbpedia.org/resource/Siddharth_Roy_Kapur
http://dbpedia.org/resource/X-Ray_Kid_Studios,http://dbpedia.org/resource/Simon_Cooke
http://dbpedia.org/resource/Warner_Communications,http://dbpedia.org/resource/Steve_Ross_(Time_Warner_CEO)
http://dbpedia.org/resource/Protocol_Entertainment,http://dbpedia.org/resource/Steven_Levitan
http://dbpedia.org/resource/Nadec,http://dbpedia.org/resource/Sulaiman_Abdul_Aziz_Al_Rajhi
http://dbpedia.org/resource/Savola_Group,http://dbpedia.org/resource/Sulaiman_Al-Muhaidib
http://dbpedia.org/resource/Al-Muhaidib,http://dbpedia.org/resource/Sulaiman_Al-Muhaidib
http://dbpedia.org/resource/Bolder_Media,http://dbpedia.org/resource/Susan_Miller_(producer)
http://dbpedia.org/resource/Syms_Corporation,http://dbpedia.org/resource/Sy_Syms
http://dbpedia.org/resource/Fundsmith,http://dbpedia.org/resource/Terry_Smith_(businessman)
http://dbpedia.org/resource/SouthWest_Energy,http://dbpedia.org/resource/Tewodros_Ashenafi
http://dbpedia.org/resource/Blur_Studio,http://dbpedia.org/resource/Tim_Miller_(director)
http://dbpedia.org/resource/BBC,http://dbpedia.org/resource/Tony_Hall,_Baron_Hall_of_Birkenhead
http://dbpedia.org/resource/BBC_Worldwide,http://dbpedia.org/resource/Tony_Hall,_Baron_Hall_of_Birkenhead
http://dbpedia.org/resource/Vishal_Film_Factory,http://dbpedia.org/resource/Vishal_(actor)
http://dbpedia.org/resource/Sistema,http://dbpedia.org/resource/Vladimir_Yevtushenkov
http://dbpedia.org/resource/Rock_for_Kids,http://dbpedia.org/resource/WXRT-FM
http://dbpedia.org/resource/ASOS.com,http://dbpedia.org/resource/Waheed_Alli,_Baron_Alli
http://dbpedia.org/resource/Matson,_Inc.,http://dbpedia.org/resource/Walter_A._Dods,_Jr.
http://dbpedia.org/resource/Moorcroft,http://dbpedia.org/resource/William_Moorcroft_(potter)
http://dbpedia.org/resource/Maryland_Jockey_Club,http://dbpedia.org/resource/William_Paca
http://dbpedia.org/resource/Bentley,http://dbpedia.org/resource/Woolf_Barnato
http://dbpedia.org/resource/Datsun,http://dbpedia.org/resource/Yutaka_Katayama
http://dbpedia.org/resource/Vinci_SA,http://dbpedia.org/resource/Yves-Thibault_de_Silguy
http://dbpedia.org/resource/Copesa,http://dbpedia.org/resource/Álvaro_Saieh
http://dbpedia.org/resource/Xiph.Org_Foundation,http://dbpedia.org/resource/CELT
http://dbpedia.org/resource/Heatherette,http://dbpedia.org/resource/Daymond_John
http://dbpedia.org/resource/JSW_Ispat_Steel,http://dbpedia.org/resource/Sajjan_Jindal
http://dbpedia.org/resource/JSW_Energy,http://dbpedia.org/resource/Sajjan_Jindal
http://dbpedia.org/resource/JSW_Cement,http://dbpedia.org/resource/Sajjan_Jindal
http://dbpedia.org/resource/JOC_Group,http://dbpedia.org/resource/The_Journal_of_Commerce
http://dbpedia.org/resource/Mind_and_Life_Institute,http://dbpedia.org/resource/14th_Dalai_Lama
http://dbpedia.org/resource/Amal_Neerad_Productions,http://dbpedia.org/resource/Amal_Neerad
http://dbpedia.org/resource/Deep_Stealth_Productions,http://dbpedia.org/resource/Andrea_James
http://dbpedia.org/resource/Speciality_Restaurants_Limited,http://dbpedia.org/resource/Anjan_Chatterjee
http://dbpedia.org/resource/CampusEAI_Consortium,http://dbpedia.org/resource/Anjli_Jain
http://dbpedia.org/resource/Nordstjernan,http://dbpedia.org/resource/Antonia_Ax:son_Johnson
http://dbpedia.org/resource/Russian_Railways__JSC_Russian_Railways__1,http://dbpedia.org/resource/Arkady_Dvorkovich
http://dbpedia.org/resource/Epitome_Music_Library,http://dbpedia.org/resource/Ben_Kopec
http://dbpedia.org/resource/American_Broadcasting_Company,http://dbpedia.org/resource/Ben_Sherwood
http://dbpedia.org/resource/Disney–ABC_Television_Group,http://dbpedia.org/resource/Ben_Sherwood
http://dbpedia.org/resource/Legendo,http://dbpedia.org/resource/Björn_Larsson
http://dbpedia.org/resource/Comico,http://dbpedia.org/resource/Bob_Schreck
http://dbpedia.org/resource/Motion_Picture_Corporation_of_America,http://dbpedia.org/resource/Brad_Krevoy
http://dbpedia.org/resource/Pure_Flix_Entertainment,http://dbpedia.org/resource/Byron_M._Jones
http://dbpedia.org/resource/Sohu,http://dbpedia.org/resource/Charles_Zhang
http://dbpedia.org/resource/Campbell-Grobman_Films,http://dbpedia.org/resource/Christa_Campbell
http://dbpedia.org/resource/Ocean_Healing_Group,http://dbpedia.org/resource/Christiaan_Bailey
http://dbpedia.org/resource/PathGuide_Technologies,http://dbpedia.org/resource/David_Allais
http://dbpedia.org/resource/Dean_Guitars,http://dbpedia.org/resource/Dean_Zelinsky
http://dbpedia.org/resource/Moser_Baer,http://dbpedia.org/resource/Deepak_Puri
http://dbpedia.org/resource/Moser_Baer_Solar_(company),http://dbpedia.org/resource/Deepak_Puri
http://dbpedia.org/resource/Graand_Production,http://dbpedia.org/resource/Dileep_(actor)
http://dbpedia.org/resource/Americans_Elect,http://dbpedia.org/resource/Douglas_Schoen
http://dbpedia.org/resource/Radio-Television_of_the_Federation_of_Bosnia_and_Herzegovina,http://dbpedia.org/resource/Federalna_televizija
http://dbpedia.org/resource/Solegear_Bioplastics,http://dbpedia.org/resource/Gary_Clifford
http://dbpedia.org/resource/Fire_&_Flavor,http://dbpedia.org/resource/Gena_Knox
http://dbpedia.org/resource/DekaBank_(Germany),http://dbpedia.org/resource/Georg_Fahrenschon
http://dbpedia.org/resource/Intratec,http://dbpedia.org/resource/George_Kellgren
http://dbpedia.org/resource/Extended_Stay_America,http://dbpedia.org/resource/Gerardo_I._Lopez
http://dbpedia.org/resource/Duane_Reade,http://dbpedia.org/resource/Gregory_Wasson
http://dbpedia.org/resource/Museum_Replicas_Ltd,http://dbpedia.org/resource/Hank_Reinhardt
http://dbpedia.org/resource/Monaco_Coach_Corporation,http://dbpedia.org/resource/Holiday_Rambler
http://dbpedia.org/resource/Grupo_Insud,http://dbpedia.org/resource/Hugo_Sigman
http://dbpedia.org/resource/KingsIsle_Entertainment,http://dbpedia.org/resource/J._Todd_Coleman
http://dbpedia.org/resource/Sonic_Solutions,http://dbpedia.org/resource/James_A._Moorer
http://dbpedia.org/resource/Kiva_(organization),http://dbpedia.org/resource/Jessica_Jackley
http://dbpedia.org/resource/Sonic_Past_Music,http://dbpedia.org/resource/Joey_Stec
http://dbpedia.org/resource/Coca-Cola_European_Partners,http://dbpedia.org/resource/John_F._Brock
http://dbpedia.org/resource/Free_Press_(organization),http://dbpedia.org/resource/Josh_Silver_(nonprofit_director)
http://dbpedia.org/resource/Human_Rights_Watch,http://dbpedia.org/resource/Kenneth_Roth
http://dbpedia.org/resource/Fuchsia_(clothing),http://dbpedia.org/resource/Lawren_Pope
http://dbpedia.org/resource/Imexbank,http://dbpedia.org/resource/Leonid_Klimov
http://dbpedia.org/resource/TSR_(company),http://dbpedia.org/resource/Lorraine_Williams
http://dbpedia.org/resource/Chocolate_City_(music_label),http://dbpedia.org/resource/M.I
http://dbpedia.org/resource/Chettinad_Group,http://dbpedia.org/resource/M._A._M._Ramaswamy
http://dbpedia.org/resource/Lulu_Hypermarket,http://dbpedia.org/resource/M._A._Yousuf_Ali
http://dbpedia.org/resource/Kansas_Chamber_of_Commerce,http://dbpedia.org/resource/Michael_O'Neal
http://dbpedia.org/resource/Tux_Games,http://dbpedia.org/resource/Michael_Simms_(software_developer)
http://dbpedia.org/resource/Linux_Game_Publishing,http://dbpedia.org/resource/Michael_Simms_(software_developer)
http://dbpedia.org/resource/BNO_News,http://dbpedia.org/resource/Michael_van_Poppel
http://dbpedia.org/resource/Fancy_Fortune_Cookies,http://dbpedia.org/resource/Mike_L._Fry
http://dbpedia.org/resource/APO_(company),http://dbpedia.org/resource/Nicolas_Pompigne-Mognard
http://dbpedia.org/resource/Plush_Home,http://dbpedia.org/resource/Nina_Petronzio
http://dbpedia.org/resource/Jerusalem_Foundation,http://dbpedia.org/resource/Nir_Barkat
http://dbpedia.org/resource/Bocci,http://dbpedia.org/resource/Omer_Arbel
http://dbpedia.org/resource/Harpo_Productions,http://dbpedia.org/resource/Oprah_Winfrey
http://dbpedia.org/resource/Kno,http://dbpedia.org/resource/Osman_Rashid
http://dbpedia.org/resource/Bad_Boy_(brand),http://dbpedia.org/resource/Paulo_Thiago
http://dbpedia.org/resource/Mashable,http://dbpedia.org/resource/Pete_Cashmore
http://dbpedia.org/resource/Storeboard_Media,http://dbpedia.org/resource/Rick_Sirvaitis
http://dbpedia.org/resource/Omnifone,http://dbpedia.org/resource/Rob_Lewis_(entrepreneur)
http://dbpedia.org/resource/Hamboards,http://dbpedia.org/resource/Robert_Herjavec
http://dbpedia.org/resource/Color_Press_Group,http://dbpedia.org/resource/Robert_Čoban
http://dbpedia.org/resource/Majestic_Wine,http://dbpedia.org/resource/Rowan_Gormley
http://dbpedia.org/resource/Y_Combinator_(company),http://dbpedia.org/resource/Sam_Altman
http://dbpedia.org/resource/Loopt,http://dbpedia.org/resource/Sam_Altman
http://dbpedia.org/resource/Abiding_Truth_Ministries,http://dbpedia.org/resource/Scott_Lively
http://dbpedia.org/resource/Multimatic_Motorsports,http://dbpedia.org/resource/Scott_Maxwell
http://dbpedia.org/resource/HavenCo,http://dbpedia.org/resource/Sean_Hastings
http://dbpedia.org/resource/Tokidoki,http://dbpedia.org/resource/Simone_Legno
http://dbpedia.org/resource/Vismayas_Max,http://dbpedia.org/resource/Sohan_Roy
http://dbpedia.org/resource/All_Lights_Film_Services_(ALFS),http://dbpedia.org/resource/Sohan_Roy
http://dbpedia.org/resource/Georgia_Tech_Research_Institute,http://dbpedia.org/resource/Stephen_E._Cross
http://dbpedia.org/resource/Plush_Home,http://dbpedia.org/resource/Steven_Ho_(martial_artist)
http://dbpedia.org/resource/Texas_Citizens_for_Science,http://dbpedia.org/resource/Steven_Schafersman
http://dbpedia.org/resource/Hudson_Soft,http://dbpedia.org/resource/Takahashi_Meijin
http://dbpedia.org/resource/Edible_Arrangements,http://dbpedia.org/resource/Tariq_Farid
http://dbpedia.org/resource/The_Emirates_Group,http://dbpedia.org/resource/Tim_Clark_(airline_executive)
http://dbpedia.org/resource/Acer_Records,http://dbpedia.org/resource/Tim_Scott_(guitarist)
http://dbpedia.org/resource/Acer_Studios,http://dbpedia.org/resource/Tim_Scott_(guitarist)
http://dbpedia.org/resource/DeNA,http://dbpedia.org/resource/Tomoko_Namba
http://dbpedia.org/resource/Gillet,http://dbpedia.org/resource/Tony_Gillet
http://dbpedia.org/resource/Fuchsia_(clothing),http://dbpedia.org/resource/Veronica_Scott
http://dbpedia.org/resource/G.ho.st__Ghost_Inc.__1,http://dbpedia.org/resource/Zvi_Schreiber
http://dbpedia.org/resource/3G_Capital,http://dbpedia.org/resource/Alex_Behring
http://dbpedia.org/resource/Restaurant_Brands_International,http://dbpedia.org/resource/Alex_Behring
http://dbpedia.org/resource/Tim_Hortons,http://dbpedia.org/resource/Alex_Behring
http://dbpedia.org/resource/Kraft_Heinz,http://dbpedia.org/resource/Alex_Behring
http://dbpedia.org/resource/Fernsehsender_Paul_Nipkow,http://dbpedia.org/resource/Carl_Boese
http://dbpedia.org/resource/Anjana_Productions,http://dbpedia.org/resource/Chiranjeevi
http://dbpedia.org/resource/Lewis's,http://dbpedia.org/resource/David_Lewis_(English_merchant)
http://dbpedia.org/resource/Studio_Lambert,http://dbpedia.org/resource/Eli_Holzman
http://dbpedia.org/resource/Physicians_Health_Choice,http://dbpedia.org/resource/George_M._Rapier_III
http://dbpedia.org/resource/First_Interstate_BancSystem,http://dbpedia.org/resource/Kevin_Riley
http://dbpedia.org/resource/Whyte_House_Entertainment,http://dbpedia.org/resource/Matt_Hill_(CEO)
http://dbpedia.org/resource/Susan_G._Komen_for_the_Cure,http://dbpedia.org/resource/Nancy_Brinker
http://dbpedia.org/resource/Romano's_Macaroni_Grill,http://dbpedia.org/resource/Norman_E._Brinker
http://dbpedia.org/resource/Jabot_Cosmetics,http://dbpedia.org/resource/Tracey_E._Bregman
http://dbpedia.org/resource/Liberty_Shoes,http://dbpedia.org/resource/Adesh_Gupta
http://dbpedia.org/resource/YRF_Television,http://dbpedia.org/resource/Aditya_Chopra
http://dbpedia.org/resource/Yash_Raj_Films,http://dbpedia.org/resource/Aditya_Chopra
http://dbpedia.org/resource/John_S._and_James_L._Knight_Foundation,http://dbpedia.org/resource/Alberto_Ibargüen
http://dbpedia.org/resource/Atiak_Sugar_Factory,http://dbpedia.org/resource/Amina_Moghe_Hersi
http://dbpedia.org/resource/Razor_Boy_Music_Publishing,http://dbpedia.org/resource/Anders_Bagge
http://dbpedia.org/resource/Kone,http://dbpedia.org/resource/Antti_Herlin
http://dbpedia.org/resource/American_Sail_Training_Association,http://dbpedia.org/resource/Barclay_Harding_Warburton_III
http://dbpedia.org/resource/RateGain,http://dbpedia.org/resource/Bhanu_Chopra
http://dbpedia.org/resource/Stream_Processors,_Inc,http://dbpedia.org/resource/Bill_Dally
http://dbpedia.org/resource/Capitol_Music_Group_Sweden,http://dbpedia.org/resource/Bobby_Ljunggren
http://dbpedia.org/resource/Hasbro,http://dbpedia.org/resource/Brian_Goldner
http://dbpedia.org/resource/National_Speakers_Bureau,http://dbpedia.org/resource/Brian_Palmer_(motivational_speaker)
http://dbpedia.org/resource/1-800-GOT-JUNK%3F,http://dbpedia.org/resource/Brian_Scudamore
http://dbpedia.org/resource/National_Endowment_for_Democracy,http://dbpedia.org/resource/Carl_Gershman
http://dbpedia.org/resource/Copesa,http://dbpedia.org/resource/Carlos_Abumohor
http://dbpedia.org/resource/Charles_Frank_Ltd,http://dbpedia.org/resource/Charles_Frank_(instrument_maker)
http://dbpedia.org/resource/National_Pension_Service,http://dbpedia.org/resource/Choi_Kwang_(economist)
http://dbpedia.org/resource/Fandor_(film_site),http://dbpedia.org/resource/Chris_Kelly_(entrepreneur)
http://dbpedia.org/resource/Burberry,http://dbpedia.org/resource/Christopher_Bailey
http://dbpedia.org/resource/Switch.co,http://dbpedia.org/resource/Craig_Walker_(businessman)
http://dbpedia.org/resource/Switch_Communications,_Inc.,http://dbpedia.org/resource/Craig_Walker_(businessman)
http://dbpedia.org/resource/UberConference,http://dbpedia.org/resource/Craig_Walker_(businessman)
http://dbpedia.org/resource/Dialpad,http://dbpedia.org/resource/Craig_Walker_(businessman)
http://dbpedia.org/resource/Posten_Norge,http://dbpedia.org/resource/Dag_Mejdell
http://dbpedia.org/resource/ErgoGroup,http://dbpedia.org/resource/Dag_Mejdell
http://dbpedia.org/resource/Raw_Feed,http://dbpedia.org/resource/Daniel_Myrick
http://dbpedia.org/resource/Consolidated_Robotics,http://dbpedia.org/resource/David_J._Lesar
http://dbpedia.org/resource/Kokuyo_Camlin,http://dbpedia.org/resource/Dilip_Dandekar
http://dbpedia.org/resource/Union-Castle_Line,http://dbpedia.org/resource/Donald_Currie
http://dbpedia.org/resource/Orion_Classics,http://dbpedia.org/resource/Donna_Gigliotti
http://dbpedia.org/resource/Lucknow_Metro_Rail_Corporation,http://dbpedia.org/resource/E._Sreedharan
http://dbpedia.org/resource/Konkan_Railway_Corporation,http://dbpedia.org/resource/E._Sreedharan
http://dbpedia.org/resource/Medici_Bank,http://dbpedia.org/resource/Francesco_Sassetti
http://dbpedia.org/resource/Plum_Pictures,http://dbpedia.org/resource/Galt_Niederhoffer
http://dbpedia.org/resource/Goldman_Sachs,http://dbpedia.org/resource/Gary_Cohn_(businessman)
http://dbpedia.org/resource/Courtaulds,http://dbpedia.org/resource/George_Courtauld
